Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code,Loan_Purpose,Policy_Code_Group,Year,Quarter,Risk_Score_Bin
35000.0,2014-03-20,Credit card refinancing,683.0,12.83,952xx,CA,3,0.0,Credit Card,Standard Decline,2014,1,600-700
20000.0,2014-03-20,Business,729.0,7.87,597xx,MT,5,0.0,business,Standard Decline,2014,1,700-800
23500.0,2014-03-20,Credit card refinancing,691.0,27.56,572xx,SD,8,0.0,Credit Card,Standard Decline,2014,1,600-700
10000.0,2014-03-21,other,697.0,8.15,029xx,RI,5,0.0,Other,Standard Decline,2014,1,600-700
12000.0,2014-03-21,house,785.0,0.0,759xx,TX,5,0.0,house,Standard Decline,2014,1,700-800
16000.0,2014-03-21,Debt consolidation,727.0,21.03,335xx,FL,4,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
20000.0,2014-03-21,home_improvement,778.0,7.03,060xx,CT,5,0.0,Home Improvement,Standard Decline,2014,1,700-800
5000.0,2014-03-21,home_improvement,708.0,8.6,371xx,TN,5,0.0,Home Improvement,Standard Decline,2014,1,700-800
15000.0,2014-03-21,debt_consolidation,687.0,5.84,956xx,CA,5,0.0,Debt Consolidation,Standard Decline,2014,1,600-700
35000.0,2014-03-21,Business,714.0,8.16,112xx,NY,4,0.0,business,Standard Decline,2014,1,700-800
7500.0,2014-03-22,Home improvement,922.0,3.07,762xx,TX,5,0.0,Home Improvement,Standard Decline,2014,1,
25000.0,2014-03-22,Business,769.0,0.59,787xx,TX,3,0.0,business,Standard Decline,2014,1,700-800
35000.0,2014-03-22,Debt consolidation,705.0,7.69,101xx,NY,8,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
5000.0,2014-03-22,Other,748.0,5.25,351xx,AL,5,0.0,Other,Standard Decline,2014,1,700-800
20000.0,2014-03-23,Debt consolidation,738.0,21.04,322xx,FL,7,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
6000.0,2014-03-23,Major purchase,709.0,4.71,600xx,IL,10,0.0,major purchase,Standard Decline,2014,1,700-800
32000.0,2014-03-23,debt_consolidation,732.0,23.71,088xx,NJ,5,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
35000.0,2014-03-23,Debt consolidation,760.0,14.06,079xx,NJ,10,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
10000.0,2014-03-23,home_improvement,711.0,14.66,463xx,IN,5,0.0,Home Improvement,Standard Decline,2014,1,700-800
5000.0,2014-03-23,other,700.0,29.8,274xx,NC,5,0.0,Other,Standard Decline,2014,1,600-700
4700.0,2014-03-23,other,708.0,12.42,082xx,NJ,5,0.0,Other,Standard Decline,2014,1,700-800
20000.0,2014-03-23,major_purchase,848.0,9.56,750xx,TX,5,0.0,major_purchase,Standard Decline,2014,1,>800
7000.0,2014-03-24,Home improvement,735.0,24.59,770xx,TX,10,0.0,Home Improvement,Standard Decline,2014,1,700-800
15000.0,2014-03-24,Credit card refinancing,700.0,16.32,287xx,NC,4,0.0,Credit Card,Standard Decline,2014,1,600-700
20000.0,2014-03-24,Credit card refinancing,793.0,16.83,471xx,IN,7,0.0,Credit Card,Standard Decline,2014,1,700-800
15000.0,2014-03-24,Credit card refinancing,704.0,21.34,112xx,NY,4,0.0,Credit Card,Standard Decline,2014,1,700-800
16500.0,2014-03-24,Debt consolidation,753.0,22.83,532xx,WI,10,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
35000.0,2014-03-25,Credit card refinancing,717.0,16.88,132xx,NY,10,0.0,Credit Card,Standard Decline,2014,1,700-800
20000.0,2014-03-25,debt_consolidation,805.0,17.58,787xx,TX,5,0.0,Debt Consolidation,Standard Decline,2014,1,>800
18000.0,2014-03-25,debt_consolidation,689.0,15.55,493xx,MI,5,0.0,Debt Consolidation,Standard Decline,2014,1,600-700
35000.0,2014-03-25,Debt consolidation,685.0,18.14,840xx,UT,8,0.0,Debt Consolidation,Standard Decline,2014,1,600-700
35000.0,2014-03-25,Business,715.0,11.85,481xx,MI,10,0.0,business,Standard Decline,2014,1,700-800
35000.0,2014-03-26,Business,806.0,25.24,537xx,WI,10,0.0,business,Standard Decline,2014,1,>800
30000.0,2014-03-26,Home improvement,692.0,9.24,104xx,NY,3,0.0,Home Improvement,Standard Decline,2014,1,600-700
12000.0,2014-03-26,debt_consolidation,688.0,27.32,342xx,FL,5,0.0,Debt Consolidation,Standard Decline,2014,1,600-700
20000.0,2014-03-26,Debt consolidation,701.0,17.86,117xx,NY,10,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
15000.0,2014-03-26,Home improvement,737.0,23.55,331xx,FL,4,0.0,Home Improvement,Standard Decline,2014,1,700-800
10000.0,2014-03-26,Debt consolidation,697.0,19.59,563xx,MN,5,0.0,Debt Consolidation,Standard Decline,2014,1,600-700
20000.0,2014-03-26,Major purchase,691.0,14.11,946xx,CA,2,0.0,major purchase,Standard Decline,2014,1,600-700
35000.0,2014-03-26,Credit card refinancing,707.0,18.3,775xx,TX,10,0.0,Credit Card,Standard Decline,2014,1,700-800
16000.0,2014-03-26,Debt consolidation,778.0,22.57,967xx,HI,10,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
30000.0,2014-03-27,Credit card refinancing,754.0,16.8,223xx,VA,10,0.0,Credit Card,Standard Decline,2014,1,700-800
35000.0,2014-03-27,Debt consolidation,718.0,18.46,236xx,VA,10,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
30000.0,2014-03-27,Credit card refinancing,722.0,13.54,021xx,MA,5,0.0,Credit Card,Standard Decline,2014,1,700-800
12000.0,2014-03-27,Credit card refinancing,699.0,12.57,531xx,WI,10,0.0,Credit Card,Standard Decline,2014,1,600-700
15000.0,2014-03-27,Debt consolidation,733.0,17.41,352xx,AL,10,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
17000.0,2014-03-27,debt_consolidation,689.0,26.24,786xx,TX,5,0.0,Debt Consolidation,Standard Decline,2014,1,600-700
35000.0,2014-03-27,Credit card refinancing,767.0,9.75,902xx,CA,9,0.0,Credit Card,Standard Decline,2014,1,700-800
25000.0,2014-03-27,Debt consolidation,690.0,19.68,550xx,MN,7,0.0,Debt Consolidation,Standard Decline,2014,1,600-700
15000.0,2014-03-27,Home improvement,866.0,18.45,799xx,TX,10,0.0,Home Improvement,Standard Decline,2014,1,
20000.0,2014-03-27,Debt consolidation,728.0,8.49,113xx,NY,5,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
10000.0,2014-03-28,Credit card refinancing,695.0,7.26,945xx,CA,10,0.0,Credit Card,Standard Decline,2014,1,600-700
30000.0,2014-03-28,Other,690.0,21.18,990xx,WA,10,0.0,Other,Standard Decline,2014,1,600-700
35000.0,2014-03-28,Car financing,852.0,0.48,940xx,CA,10,0.0,Car Financing,Standard Decline,2014,1,
35000.0,2014-03-28,Debt consolidation,706.0,13.13,100xx,NY,10,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
18000.0,2014-03-29,Credit card refinancing,683.0,24.78,070xx,NJ,2,0.0,Credit Card,Standard Decline,2014,1,600-700
20000.0,2014-03-29,Moving and relocation,687.0,4.23,402xx,KY,2,0.0,moving and relocation,Standard Decline,2014,1,600-700
8000.0,2014-03-30,Credit card refinancing,735.0,4.38,021xx,MA,10,0.0,Credit Card,Standard Decline,2014,1,700-800
15000.0,2014-03-30,Debt consolidation,782.0,27.6,727xx,AR,10,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
20000.0,2014-03-30,Credit card refinancing,686.0,2.2,132xx,NY,10,0.0,Credit Card,Standard Decline,2014,1,600-700
20000.0,2014-03-30,Debt consolidation,731.0,17.57,968xx,HI,10,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
35000.0,2014-03-30,Credit card refinancing,769.0,10.2,079xx,NJ,10,0.0,Credit Card,Standard Decline,2014,1,700-800
15000.0,2014-03-30,medical,831.0,1.92,933xx,CA,2,0.0,medical,Standard Decline,2014,1,>800
3000.0,2014-03-31,debt_consolidation,710.0,12.08,554xx,MN,5,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
12000.0,2014-03-31,Business,721.0,14.64,083xx,NJ,2,0.0,business,Standard Decline,2014,1,700-800
20000.0,2014-03-31,Home improvement,686.0,18.5,342xx,FL,5,0.0,Home Improvement,Standard Decline,2014,1,600-700
25000.0,2014-03-31,Business,686.0,15.43,184xx,PA,10,0.0,business,Standard Decline,2014,1,600-700
35000.0,2014-03-31,major_purchase,682.0,11.74,349xx,FL,5,0.0,major_purchase,Standard Decline,2014,1,600-700
18000.0,2014-03-31,Major purchase,692.0,29.85,461xx,IN,2,0.0,major purchase,Standard Decline,2014,1,600-700
15000.0,2014-03-31,Credit card refinancing,722.0,17.75,992xx,WA,5,0.0,Credit Card,Standard Decline,2014,1,700-800
30000.0,2014-03-31,Business,867.0,8.52,720xx,AR,5,0.0,business,Standard Decline,2014,1,
35000.0,2014-03-31,Business,830.0,20.1,337xx,FL,2,0.0,business,Standard Decline,2014,1,>800
35000.0,2014-03-31,Home improvement,780.0,1.15,296xx,SC,2,0.0,Home Improvement,Standard Decline,2014,1,700-800
35000.0,2014-03-31,Credit card refinancing,710.0,21.27,770xx,TX,10,0.0,Credit Card,Standard Decline,2014,1,700-800
15000.0,2014-03-31,Debt consolidation,730.0,17.01,948xx,CA,10,0.0,Debt Consolidation,Standard Decline,2014,1,700-800
8000.0,2014-04-01,Debt consolidation,741.0,2.67,921xx,CA,2,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
3000.0,2014-04-01,Debt consolidation,729.0,16.14,570xx,SD,10,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
35000.0,2014-04-01,Debt consolidation,686.0,21.72,750xx,TX,5,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
28000.0,2014-04-01,Debt consolidation,727.0,13.55,020xx,MA,10,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
20000.0,2014-04-01,debt_consolidation,691.0,24.59,284xx,NC,5,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
35000.0,2014-04-01,Other,684.0,19.88,282xx,NC,10,0.0,Other,Standard Decline,2014,2,600-700
12000.0,2014-04-01,credit_card,688.0,18.31,720xx,AR,5,0.0,Credit Card,Standard Decline,2014,2,600-700
10000.0,2014-04-01,Credit card refinancing,712.0,26.82,030xx,NH,10,0.0,Credit Card,Standard Decline,2014,2,700-800
30000.0,2014-04-02,Business,685.0,24.04,302xx,GA,10,0.0,business,Standard Decline,2014,2,600-700
2000.0,2014-04-02,credit_card,717.0,6.26,021xx,MA,5,0.0,Credit Card,Standard Decline,2014,2,700-800
10000.0,2014-04-02,Debt consolidation,709.0,14.7,604xx,IL,10,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
10000.0,2014-04-02,Debt consolidation,684.0,6.52,113xx,NY,8,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
5000.0,2014-04-02,Debt consolidation,704.0,15.71,112xx,NY,6,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
15000.0,2014-04-02,Credit card refinancing,705.0,26.59,027xx,MA,10,0.0,Credit Card,Standard Decline,2014,2,700-800
30000.0,2014-04-02,Debt consolidation,701.0,5.61,711xx,LA,5,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
1000.0,2014-04-02,other,704.0,10.06,946xx,CA,5,0.0,Other,Standard Decline,2014,2,700-800
3000.0,2014-04-02,Debt consolidation,715.0,16.59,330xx,FL,3,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
15000.0,2014-04-02,other,696.0,1.7,028xx,RI,5,0.0,Other,Standard Decline,2014,2,600-700
35000.0,2014-04-03,Business,725.0,7.79,550xx,MN,10,0.0,business,Standard Decline,2014,2,700-800
30000.0,2014-04-03,debt_consolidation,704.0,29.24,660xx,KS,5,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
20000.0,2014-04-03,Debt consolidation,690.0,4.2,907xx,CA,2,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
12000.0,2014-04-03,Major purchase,703.0,16.67,891xx,NV,10,0.0,major purchase,Standard Decline,2014,2,700-800
6500.0,2014-04-03,Home improvement,751.0,9.75,900xx,CA,6,0.0,Home Improvement,Standard Decline,2014,2,700-800
35000.0,2014-04-03,Major purchase,684.0,3.89,928xx,CA,6,0.0,major purchase,Standard Decline,2014,2,600-700
12000.0,2014-04-03,Debt consolidation,699.0,18.59,981xx,WA,10,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
35000.0,2014-04-04,Home improvement,720.0,0.88,921xx,CA,10,0.0,Home Improvement,Standard Decline,2014,2,700-800
35000.0,2014-04-04,Credit card refinancing,694.0,18.6,443xx,OH,3,0.0,Credit Card,Standard Decline,2014,2,600-700
5000.0,2014-04-04,other,687.0,4.4,330xx,FL,5,0.0,Other,Standard Decline,2014,2,600-700
30000.0,2014-04-04,small_business,712.0,24.17,630xx,MO,5,0.0,small_business,Standard Decline,2014,2,700-800
30000.0,2014-04-04,medical,761.0,26.22,973xx,OR,2,0.0,medical,Standard Decline,2014,2,700-800
7000.0,2014-04-04,moving,685.0,14.45,331xx,FL,5,0.0,moving,Standard Decline,2014,2,600-700
20000.0,2014-04-04,Home improvement,701.0,24.46,113xx,NY,8,0.0,Home Improvement,Standard Decline,2014,2,700-800
35000.0,2014-04-04,Debt consolidation,714.0,19.9,782xx,TX,5,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
15000.0,2014-04-05,Debt consolidation,707.0,8.08,430xx,OH,10,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
35000.0,2014-04-05,credit_card,801.0,22.18,126xx,NY,5,0.0,Credit Card,Standard Decline,2014,2,>800
35000.0,2014-04-05,Home buying,705.0,26.24,109xx,NY,10,0.0,home buying,Standard Decline,2014,2,700-800
5000.0,2014-04-05,Debt consolidation,704.0,4.61,113xx,NY,5,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
15000.0,2014-04-05,Debt consolidation,726.0,20.88,922xx,CA,10,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
25000.0,2014-04-05,Home improvement,718.0,20.87,853xx,AZ,5,0.0,Home Improvement,Standard Decline,2014,2,700-800
25000.0,2014-04-05,other,749.0,-1.0,168xx,PA,5,0.0,Other,Standard Decline,2014,2,700-800
7000.0,2014-04-05,Debt consolidation,718.0,22.06,786xx,TX,6,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
5000.0,2014-04-05,Debt consolidation,683.0,22.04,530xx,WI,2,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
3000.0,2014-04-05,Home improvement,736.0,5.1,923xx,CA,3,0.0,Home Improvement,Standard Decline,2014,2,700-800
35000.0,2014-04-06,Debt consolidation,688.0,18.92,402xx,KY,10,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
15000.0,2014-04-06,Credit card refinancing,714.0,10.08,210xx,MD,2,0.0,Credit Card,Standard Decline,2014,2,700-800
8000.0,2014-04-06,debt_consolidation,684.0,8.64,410xx,KY,5,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
14000.0,2014-04-06,Debt consolidation,719.0,13.2,740xx,OK,10,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
35000.0,2014-04-07,Credit card refinancing,720.0,6.79,571xx,SD,10,0.0,Credit Card,Standard Decline,2014,2,700-800
25000.0,2014-04-07,Credit card refinancing,680.0,26.89,605xx,IL,5,0.0,Credit Card,Standard Decline,2014,2,600-700
6000.0,2014-04-07,Credit card refinancing,734.0,10.16,802xx,CO,9,0.0,Credit Card,Standard Decline,2014,2,700-800
3500.0,2014-04-07,debt_consolidation,724.0,8.76,787xx,TX,5,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
5000.0,2014-04-07,Other,823.0,4.43,221xx,VA,6,0.0,Other,Standard Decline,2014,2,>800
23000.0,2014-04-07,Debt consolidation,696.0,14.91,967xx,HI,5,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
6000.0,2014-04-07,other,681.0,0.56,800xx,CO,5,0.0,Other,Standard Decline,2014,2,600-700
15000.0,2014-04-08,Credit card refinancing,747.0,7.38,494xx,MI,5,0.0,Credit Card,Standard Decline,2014,2,700-800
35000.0,2014-04-08,Credit card refinancing,691.0,20.91,129xx,NY,4,0.0,Credit Card,Standard Decline,2014,2,600-700
2000.0,2014-04-08,debt_consolidation,706.0,1.96,754xx,TX,5,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
4500.0,2014-04-08,Other,735.0,6.44,925xx,CA,3,0.0,Other,Standard Decline,2014,2,700-800
35000.0,2014-04-08,Business,721.0,8.88,750xx,TX,10,0.0,business,Standard Decline,2014,2,700-800
30000.0,2014-04-08,Debt consolidation,687.0,18.21,217xx,MD,8,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
6500.0,2014-04-08,credit_card,681.0,5.89,210xx,MD,5,0.0,Credit Card,Standard Decline,2014,2,600-700
20000.0,2014-04-08,debt_consolidation,727.0,24.51,770xx,TX,5,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
20000.0,2014-04-08,Credit card refinancing,693.0,21.18,085xx,NJ,3,0.0,Credit Card,Standard Decline,2014,2,600-700
35000.0,2014-04-08,Major purchase,744.0,22.42,967xx,HI,9,0.0,major purchase,Standard Decline,2014,2,700-800
5000.0,2014-04-09,Car financing,721.0,8.48,115xx,NY,7,0.0,Car Financing,Standard Decline,2014,2,700-800
13000.0,2014-04-09,Credit card refinancing,684.0,17.66,450xx,OH,10,0.0,Credit Card,Standard Decline,2014,2,600-700
7000.0,2014-04-09,car,720.0,1.67,491xx,MI,5,0.0,car,Standard Decline,2014,2,700-800
22000.0,2014-04-09,Debt consolidation,708.0,24.54,229xx,VA,10,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
35000.0,2014-04-09,Debt consolidation,684.0,17.13,786xx,TX,4,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
35000.0,2014-04-09,Home improvement,749.0,14.98,775xx,TX,2,0.0,Home Improvement,Standard Decline,2014,2,700-800
2500.0,2014-04-09,other,771.0,22.95,324xx,FL,5,0.0,Other,Standard Decline,2014,2,700-800
5000.0,2014-04-09,Home improvement,681.0,20.34,227xx,VA,10,0.0,Home Improvement,Standard Decline,2014,2,600-700
7000.0,2014-04-09,Debt consolidation,703.0,5.58,168xx,PA,7,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
35000.0,2014-04-09,major_purchase,692.0,12.51,017xx,MA,5,0.0,major_purchase,Standard Decline,2014,2,600-700
12000.0,2014-04-09,Debt consolidation,737.0,5.73,967xx,HI,2,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
10000.0,2014-04-10,car,701.0,4.94,117xx,NY,7,0.0,car,Standard Decline,2014,2,700-800
35000.0,2014-04-10,Debt consolidation,733.0,20.94,085xx,NJ,2,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
10000.0,2014-04-10,Home improvement,719.0,20.54,729xx,AR,10,0.0,Home Improvement,Standard Decline,2014,2,700-800
8000.0,2014-04-10,Debt consolidation,732.0,1.93,930xx,CA,10,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
20000.0,2014-04-10,Debt consolidation,699.0,3.95,078xx,NJ,2,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
20000.0,2014-04-10,Debt consolidation,682.0,10.47,913xx,CA,9,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
18000.0,2014-04-10,Debt consolidation,682.0,12.47,957xx,CA,10,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
30000.0,2014-04-10,home_improvement,716.0,0.0,238xx,VA,5,0.0,Home Improvement,Standard Decline,2014,2,700-800
16000.0,2014-04-10,Debt consolidation,685.0,26.43,328xx,FL,6,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
20000.0,2014-04-10,Credit card refinancing,689.0,27.55,076xx,NJ,4,0.0,Credit Card,Standard Decline,2014,2,600-700
30000.0,2014-04-10,small_business,777.0,1.6,704xx,LA,5,0.0,small_business,Standard Decline,2014,2,700-800
10500.0,2014-04-10,Debt consolidation,815.0,8.3,301xx,GA,10,0.0,Debt Consolidation,Standard Decline,2014,2,>800
12000.0,2014-04-10,Credit card refinancing,749.0,14.41,941xx,CA,6,0.0,Credit Card,Standard Decline,2014,2,700-800
20000.0,2014-04-10,Credit card refinancing,703.0,6.72,142xx,NY,6,0.0,Credit Card,Standard Decline,2014,2,700-800
25000.0,2014-04-10,Business,714.0,13.62,928xx,CA,5,0.0,business,Standard Decline,2014,2,700-800
1000.0,2014-04-10,medical,719.0,0.55,113xx,NY,5,0.0,medical,Standard Decline,2014,2,700-800
35000.0,2014-04-11,Home improvement,853.0,18.06,900xx,CA,3,0.0,Home Improvement,Standard Decline,2014,2,
10000.0,2014-04-11,major_purchase,689.0,18.13,260xx,WV,5,0.0,major_purchase,Standard Decline,2014,2,600-700
4000.0,2014-04-11,debt_consolidation,682.0,5.53,953xx,CA,5,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
15000.0,2014-04-11,Debt consolidation,846.0,18.32,341xx,FL,10,0.0,Debt Consolidation,Standard Decline,2014,2,>800
5000.0,2014-04-11,debt_consolidation,682.0,18.03,451xx,OH,5,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
20000.0,2014-04-11,Credit card refinancing,708.0,13.22,230xx,VA,5,0.0,Credit Card,Standard Decline,2014,2,700-800
20000.0,2014-04-11,debt_consolidation,756.0,5.58,480xx,MI,5,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
3000.0,2014-04-11,car,719.0,1.75,117xx,NY,5,0.0,car,Standard Decline,2014,2,700-800
10000.0,2014-04-11,debt_consolidation,680.0,13.06,850xx,AZ,5,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
30000.0,2014-04-11,Debt consolidation,687.0,11.99,925xx,CA,10,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
10000.0,2014-04-11,Credit card refinancing,697.0,16.46,327xx,FL,6,0.0,Credit Card,Standard Decline,2014,2,600-700
4000.0,2014-04-12,car,713.0,9.82,661xx,KS,5,0.0,car,Standard Decline,2014,2,700-800
33000.0,2014-04-12,Debt consolidation,756.0,29.17,750xx,TX,10,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
5000.0,2014-04-12,home_improvement,682.0,24.76,707xx,LA,5,0.0,Home Improvement,Standard Decline,2014,2,600-700
35000.0,2014-04-12,Credit card refinancing,706.0,11.03,553xx,MN,10,0.0,Credit Card,Standard Decline,2014,2,700-800
35000.0,2014-04-12,Business,717.0,2.19,954xx,CA,10,0.0,business,Standard Decline,2014,2,700-800
15000.0,2014-04-13,Credit card refinancing,710.0,14.83,448xx,OH,2,0.0,Credit Card,Standard Decline,2014,2,700-800
12000.0,2014-04-13,other,688.0,13.52,359xx,AL,5,0.0,Other,Standard Decline,2014,2,600-700
10000.0,2014-04-13,Debt consolidation,716.0,26.23,163xx,PA,10,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
15000.0,2014-04-13,medical,708.0,-1.0,829xx,WY,5,0.0,medical,Standard Decline,2014,2,700-800
7000.0,2014-04-13,debt_consolidation,691.0,18.83,613xx,IL,5,0.0,Debt Consolidation,Standard Decline,2014,2,600-700
30000.0,2014-04-13,car,681.0,12.66,957xx,CA,5,0.0,car,Standard Decline,2014,2,600-700
25000.0,2014-04-13,Business,781.0,23.71,980xx,WA,10,0.0,business,Standard Decline,2014,2,700-800
10000.0,2014-04-14,Debt consolidation,729.0,14.61,013xx,MA,10,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
12000.0,2014-04-14,Credit card refinancing,756.0,19.15,220xx,VA,10,0.0,Credit Card,Standard Decline,2014,2,700-800
5000.0,2014-04-14,debt_consolidation,706.0,3.9,088xx,NJ,5,0.0,Debt Consolidation,Standard Decline,2014,2,700-800
2500.0,2014-04-14,other,735.0,1.2,303xx,GA,5,0.0,Other,Standard Decline,2014,2,700-800
